facility_id,facility_name,address,city,state,zip_code,county,telephone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_birthing_friendly_designation,hospital_overall_rating,hospital_overall_rating_footnote,mort_group_measure_count,count_of_facility_mort_measures,count_of_mort_measures_better,count_of_mort_measures_no_different,count_of_mort_measures_worse,mort_group_footnote,safety_group_measure_count,count_of_facility_safety_measures,count_of_safety_measures_better,count_of_safety_measures_no_different,count_of_safety_measures_worse,safety_group_footnote,readm_group_measure_count,count_of_facility_readm_measures,count_of_readm_measures_better,count_of_readm_measures_no_different,count_of_readm_measures_worse,readm_group_footnote,pt_exp_group_measure_count,count_of_facility_pt_exp_measures,pt_exp_group_footnote,te_group_measure_count,count_of_facility_te_measures,te_group_footnote
60028.0,SAINT JOSEPH HOSPITAL,1375 E 19TH AVE,DENVER,CO,80218,DENVER,(303) 812-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,6,0,6,0,,8,7,3,4,0,,11,9,0,9,0,,8,8,,12,11,
60071.0,DELTA COUNTY MEMORIAL HOSPITAL,1501 E 3RD ST,DELTA,CO,81416,DELTA,(970) 874-7681,Acute Care Hospitals,Government - Local,Yes,Y,3,,7,2,0,2,0,,8,3,0,3,0,,11,8,0,8,0,,8,8,,12,9,
60114.0,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,(303) 269-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,6,0,6,0,,8,8,2,6,0,,11,10,2,8,0,,8,8,,12,11,
60130.0,UCHEALTH GRANDVIEW HOSPITAL,5623 PULPIT PEAK VW,COLORADO SPRINGS,CO,80918,EL PASO,(719) 365-3300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,2,0,2,0,,11,4,1,3,0,,8,Not Available,5,12,6,
61306.0,LINCOLN HEALTH HOSPITAL,111 6TH ST,HUGO,CO,80821,LINCOLN,(719) 743-2421,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,Not Available,5
61316.0,SPANISH PEAKS REGIONAL HEALTH CENTER,23500 US HIGHWAY 160,WALSENBURG,CO,81089,HUERFANO,(719) 738-5100,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,2,0,2,0,,8,Not Available,5,12,5,
61326.0,UCHEALTH PIKES PEAK REGIONAL HOSPITAL,16420 W US HIGHWAY 24,WOODLAND PARK,CO,80863,TELLER,(719) 374-6060,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,6,
64007.0,CENTENNIAL PEAKS HOSPITAL,2255 S 88TH ST,LOUISVILLE,CO,80027,BOULDER,(303) 673-9990,Psychiatric,Government - Hospital District or Authority,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
70004.0,SHARON HOSPITAL,50 HOSPITAL HILL ROAD,SHARON,CT,6069,LITCHFIELD,(860) 364-4228,Acute Care Hospitals,Proprietary,Yes,Y,5,,7,4,0,4,0,,8,3,0,3,0,,11,7,0,7,0,,8,8,,12,9,
70018.0,GREENWICH HOSPITAL ASSOCIATION -,5 PERRYRIDGE RD,GREENWICH,CT,6830,FAIRFIELD,(203) 863-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,6,2,4,0,,8,7,2,5,0,,11,10,1,7,2,,8,8,,12,10,
70033.0,DANBURY HOSPITAL,24 HOSPITAL AVE,DANBURY,CT,6810,FAIRFIELD,(203) 739-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,8,2,6,0,,11,11,0,8,3,,8,8,,12,11,
74014.0,SILVER HILL HOSPITAL INC,208 VALLEY ROAD,NEW CANAAN,CT,6840,FAIRFIELD,(203) 966-3561,Psychiatric,Government - Federal,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
83300.0,"NEMOURS CHILDREN'S HOSPITAL, DELAWARE",1600 ROCKLAND RD PO BOX 269,WILMINGTON,DE,19899,NEW CASTLE,(302) 651-4000,Childrens,Voluntary non-profit - Private,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
90008.0,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,THE DISTRICT,(202) 574-6000,Acute Care Hospitals,Proprietary,Yes,,2,,7,3,0,3,0,,8,4,0,4,0,,11,5,0,4,1,,8,Not Available,5,12,8,
100012.0,LEE MEMORIAL HOSPITAL,2776 CLEVELAND AVE,FORT MYERS,FL,33901,LEE,(239) 343-5000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,4,,7,7,1,6,0,,8,7,4,3,0,,11,11,1,8,2,,8,8,,12,12,
100029.0,NORTH SHORE MEDICAL CENTER,1100 NW 95TH ST,MIAMI,FL,33150,MIAMI-DADE,(305) 835-6000,Acute Care Hospitals,Proprietary,Yes,,1,,7,6,0,6,0,,8,6,2,3,1,,11,8,0,7,1,,8,8,,12,10,
100045.0,ADVENTHEALTH DELAND,701 W PLYMOUTH AVE,DELAND,FL,32720,VOLUSIA,(386) 943-4522,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,4,,7,6,0,6,0,,8,6,1,5,0,,11,7,0,7,0,,8,8,,12,8,
100057.0,ADVENTHEALTH WATERMAN,1000 WATERMAN WAY,TAVARES,FL,32778,LAKE,(352) 253-3368,Acute Care Hospitals,Voluntary non-profit - Church,No,Y,4,,7,7,1,6,0,,8,7,1,6,0,,11,9,0,9,0,,8,8,,12,11,
100077.0,SHOREPOINT HEALTH PORT CHARLOTTE,2500 HARBOR BLVD,PORT CHARLOTTE,FL,33952,CHARLOTTE,(941) 766-4122,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,7,0,7,0,,8,7,2,5,0,,11,9,0,6,3,,8,8,,12,9,
100105.0,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,1000 36TH ST,VERO BEACH,FL,32960,INDIAN RIVER,(772) 567-4311,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,7,1,6,0,,11,11,2,9,0,,8,8,,12,10,
100125.0,HOMESTEAD HOSPITAL,975 BAPTIST WAY,HOMESTEAD,FL,33033,MIAMI-DADE,(786) 243-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,4,0,4,0,,8,4,1,3,0,,11,6,0,6,0,,8,8,,12,10,
100140.0,BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,FL,32034,NASSAU,(904) 321-3500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,5,,7,5,0,5,0,,8,3,1,2,0,,11,6,1,5,0,,8,8,,12,10,
100168.0,BOCA RATON REGIONAL HOSPITAL,800 MEADOWS RD,BOCA RATON,FL,33486,PALM BEACH,(561) 955-4200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,8,5,3,0,,11,11,1,8,2,,8,8,,12,11,
100189.0,HCA FLORIDA NORTHWEST HOSPITAL,2801 N STATE RD 7,MARGATE,FL,33063,BROWARD,(954) 974-0400,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,6,0,6,0,,8,7,1,6,0,,11,6,0,4,2,,8,8,,12,9,
100220.0,GULF COAST MEDICAL CENTER LEE HEALTH,13681 DOCTORS WAY,FORT MYERS,FL,33912,LEE,(239) 343-1000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,4,,7,6,1,5,0,,8,8,3,5,0,,11,10,0,9,1,,8,8,,12,9,
100242.0,HCA FLORIDA GULF COAST HOSPITAL,449 W 23RD ST,PANAMA CITY,FL,32405,BAY,(850) 747-7926,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,6,0,6,0,,8,7,2,5,0,,11,8,0,8,0,,8,8,,12,11,
100258.0,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,33484,PALM BEACH,(561) 498-4440,Acute Care Hospitals,Proprietary,Yes,,1,,7,7,4,3,0,,8,7,2,4,1,,11,9,0,8,1,,8,8,,12,8,
100276.0,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,FL,33065,BROWARD,(954) 344-3121,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3,,7,6,0,6,0,,8,7,2,5,0,,11,7,0,6,1,,8,8,,12,9,
100291.0,ORLANDO HEALTH MELBOURNE HOSPITAL,250 NORTH WICKHAM ROAD,MELBOURNE,FL,32935,BREVARD,(321) 752-1200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,7,6,0,6,0,,8,4,1,3,0,,11,7,0,7,0,,8,8,,12,9,
100316.0,PALM BAY HOSPITAL,"1425 MALABAR RD, NE",PALM BAY,FL,32907,BREVARD,(321) 434-8000,Acute Care Hospitals,Proprietary,Yes,,4,,7,5,0,5,0,,8,6,1,5,0,,11,8,0,8,0,,8,8,,12,8,
100362.0,BAYCARE HOSPITAL WESLEY CHAPEL,4501 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544,PASCO,(813) 914-1000,Acute Care Hospitals,Proprietary,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,2,1,1,0,,11,1,0,1,0,,8,Not Available,5,12,5,
101309.0,HENDRY REGIONAL MEDICAL CENTER,524 W SAGAMORE AVE,CLEWISTON,FL,33440,HENDRY,(863) 902-3033,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,4,
104001.0,SOUTH FLORIDA STATE HOSPITAL,800 E CYPRESS DR,PEMBROKE PINES,FL,33025,BROWARD,(305) 967-7000,Psychiatric,Government - Local,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104059.0,EASTSIDE PSYCHIATRIC HOSPITAL,"2634B CAPITAL CIRCLE NE, 2ND FLR",TALLAHASSEE,FL,32308,LEON,(904) 487-2930,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104076.0,UNIVERSITY BEHAVIORAL CENTER,2500 DISCOVERY DRIVE,ORLANDO,FL,32826,ORANGE,(407) 281-7000,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
110005.0,NORTHSIDE HOSPITAL FORSYTH,1200 NORTHSIDE FORSYTH DRIVE,CUMMING,GA,30041,FORSYTH,(770) 844-3200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,6,0,6,0,,8,8,1,7,0,,11,10,0,10,0,,8,8,,12,12,
110024.0,CANDLER HOSPITAL,5353 REYNOLDS STREET,SAVANNAH,GA,31405,CHATHAM,(912) 819-5290,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,,7,5,0,4,1,,8,7,0,7,0,,11,8,0,7,1,,8,8,,12,10,
110036.0,SAVANNAH HEALTH SERVICES LLC DBA MEMORIAL HEALTH UNIVERSITY MEDICAL CENTER,4700 WATERS AVENUE,SAVANNAH,GA,31404,CHATHAM,(912) 350-3691,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,1,,7,7,0,7,0,,8,8,4,4,0,,11,9,0,7,2,,8,8,,12,10,
110054.0,ATRIUM HEALTH FLOYD MEDICAL CENTER,304 TURNER MCCALL BOULEVARD,ROME,GA,30162,FLOYD,(706) 509-6900,Acute Care Hospitals,Government - Hospital District or Authority,No,Y,1,,7,6,0,6,0,,8,8,1,7,0,,11,8,0,7,1,,8,8,,12,11,
110082.0,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342,FULTON,(678) 843-7001,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2,,7,7,0,7,0,,8,7,2,5,0,,11,11,0,11,0,,8,8,,12,10,
110104.0,CRISP REGIONAL HOSPITAL,902 7TH STREET NORTH,CORDELE,GA,31015,CRISP,(229) 276-3100,Acute Care Hospitals,Proprietary,Yes,Y,4,,7,4,0,4,0,,8,3,0,3,0,,11,6,0,5,1,,8,8,,12,10,
110128.0,MEMORIAL HEALTH MEADOWS HOSPITAL,ONE MEADOWS PARKWAY,VIDALIA,GA,30474,TOOMBS,(912) 535-5828,Acute Care Hospitals,Proprietary,Yes,,5,,7,5,0,5,0,,8,3,0,3,0,,11,9,0,9,0,,8,8,,12,11,
110165.0,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274,CLAYTON,(770) 991-8160,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,1,,7,3,0,2,1,,8,6,1,5,0,,11,4,0,3,1,,8,8,,12,10,
110201.0,PIEDMONT MACON NORTH HOSPITAL,400 CHARTER BOULEVARD,MACON,GA,31210,BIBB,(478) 757-5990,Acute Care Hospitals,Proprietary,Yes,,Not Available,16,7,2,0,2,0,,8,2,0,2,0,,11,5,0,5,0,,8,8,,12,8,
110237.0,NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN,227 MOUNTAIN DRIVE,DAHLONEGA,GA,30533,LUMPKIN,(770) 219-7146,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,5,,7,3,0,3,0,,8,1,0,1,0,,11,4,0,4,0,,8,8,,12,7,
111308.0,CLINCH MEMORIAL HOSPITAL,1050 VALDOSTA HIGHWAY,HOMERVILLE,GA,31634,CLINCH,(912) 487-5211,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,4,
111323.0,OPTIM MEDICAL CENTER - TATTNALL,247 S MAIN STREET,REIDSVILLE,GA,30453,TATTNALL,(912) 557-1000,Critical Access Hospitals,Proprietary,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,3,0,3,0,,8,8,,12,6,
111333.0,JEFF DAVIS HOSPITAL,163 SOUTH TALLAHASSEE STREET,HAZLEHURST,GA,31539,JEFF DAVIS,(912) 375-7781,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,1,0,1,0,,11,3,0,3,0,,8,Not Available,5,12,8,
114012.0,RIDGEVIEW INSTITUTE,"3995 S COBB DRIVE, SE",SMYRNA,GA,30080,COBB,(770) 434-4567,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
120001.0,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HONOLULU,(808) 538-9011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,1,6,0,,8,8,3,4,1,,11,11,1,9,1,,8,8,,12,11,
120028.0,"NORTH HAWAII COMMUNITY HOSPITAL, INC",67 1125 MAMALAHOA HIGHWAY,KAMUELA,HI,96743,HAWAII,(808) 885-4444,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,3,0,3,0,,8,2,0,2,0,,11,7,1,6,0,,8,8,,12,10,
123300.0,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,1319 PUNAHOU STREET,HONOLULU,HI,96826,HONOLULU,(808) 983-6000,Childrens,Voluntary non-profit - Private,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
130025.0,MADISON MEMORIAL HOSPITAL,450 EAST MAIN STREET,REXBURG,ID,83440,MADISON,(208) 359-6488,Acute Care Hospitals,Government - Local,Yes,,Not Available,16,7,1,0,1,0,,8,2,1,1,0,,11,4,0,4,0,,8,8,,12,10,
131301.0,BOUNDARY COMMUNITY HOSPITAL,6640 KANIKSU STREET,BONNERS FERRY,ID,83805,BOUNDARY,(208) 267-3141,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,4,
131313.0,TETON VALLEY HOSPITAL,120 EAST HOWARD AVE,DRIGGS,ID,83422,TETON,(208) 354-2383,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,3,
131323.0,ST LUKE'S WOOD RIVER MEDICAL CENTER,100 HOSPITAL DRIVE,KETCHUM,ID,83340,BLAINE,(208) 727-8800,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,2,0,2,0,,8,2,0,2,0,,11,8,0,8,0,,8,8,,12,8,
140001.0,GRAHAM HOSPITAL ASSOCIATION,210 WEST WALNUT STREET,CANTON,IL,61520,FULTON,(309) 647-5240,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,3,0,3,0,,8,4,0,4,0,,11,7,0,7,0,,8,8,,12,11,
140029.0,COPLEY MEMORIAL HOSPITAL,2000 OGDEN AVENUE,AURORA,IL,60504,KANE,(630) 978-6200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,8,0,8,0,,11,11,0,11,0,,8,8,,12,12,
140054.0,MACNEAL  HOSPITAL,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,COOK,(708) 783-9100,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,6,0,6,0,,8,6,1,5,0,,11,9,0,9,0,,8,8,,12,11,
140082.0,LOUIS A WEISS MEMORIAL HOSPITAL,4646 N MARINE DRIVE,CHICAGO,IL,60640,COOK,(773) 878-8700,Acute Care Hospitals,Proprietary,Yes,,1,,7,6,0,6,0,,8,6,0,5,1,,11,10,0,10,0,,8,8,,12,8,
140103.0,ST BERNARD HOSPITAL,326 W 64TH ST,CHICAGO,IL,60621,COOK,(773) 962-3900,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,1,,7,3,0,3,0,,8,4,1,3,0,,11,4,0,2,2,,8,Not Available,5,12,8,
140124.0,JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,COOK,(312) 864-6000,Acute Care Hospitals,Government - Local,Yes,Y,3,,7,4,1,3,0,,8,7,2,5,0,,11,8,0,7,1,,8,8,,12,10,
140155.0,PRESENCE ST MARYS HOSPITAL,500 W COURT ST,KANKAKEE,IL,60901,KANKAKEE,(815) 937-2490,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,,7,6,0,6,0,,8,5,1,4,0,,11,10,1,9,0,,8,8,,12,10,
140179.0,OSF LITTLE COMPANY OF MARY MEDICAL CENTER,2800 W 95TH ST,EVERGREEN PARK,IL,60805,COOK,(708) 422-6200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,,7,6,3,3,0,,8,7,1,6,0,,11,10,0,6,4,,8,8,,12,11,
140197.0,METHODIST HOSPITAL OF CHICAGO,5025 N PAULINA STREET,CHICAGO,IL,60640,COOK,(773) 271-9040,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,5,
140223.0,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,COOK,(847) 723-2210,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,,7,7,4,3,0,,8,8,1,6,1,,11,11,0,10,1,,8,8,,12,11,
140275.0,GENESIS HLTH SYSTEM DBA GENESIS MDL CTR-ILLINI,801 ILLINI DR,SILVIS,IL,61282,ROCK ISLAND,(309) 281-4000,Acute Care Hospitals,Government - Local,Yes,Y,2,,7,4,0,4,0,,8,5,0,5,0,,11,9,0,9,0,,8,8,,12,10,
140294.0,DEACONESS ILLINOIS CROSSROADS,8 DOCTORS PARK RD,MOUNT VERNON,IL,62864,JEFFERSON,(618) 244-5500,Acute Care Hospitals,Proprietary,Yes,,Not Available,16,7,2,0,2,0,,8,2,0,2,0,,11,5,0,5,0,,8,8,,12,8,
141306.0,COMMUNITY HOSPITAL OF STAUNTON,400 N CALDWELL ST,STAUNTON,IL,62088,MACOUPIN,(618) 635-2200,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,2,
141317.0,GIBSON COMMUNITY HOSPITAL,1120 N MELVIN STREET,GIBSON CITY,IL,60936,FORD,(217) 784-4251,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,3,0,3,0,,8,2,0,2,0,,11,7,1,6,0,,8,8,,12,7,
141327.0,WABASH GENERAL HOSPITAL 1,1418 COLLEGE DRIVE,MOUNT CARMEL,IL,62863,WABASH,(618) 262-8621,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,5,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,Not Available,5
141337.0,OSF SAINT CLARE MEDICAL CENTER,530 PARK AVENUE EAST,PRINCETON,IL,61356,BUREAU,(815) 875-2811,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,6,0,6,0,,8,8,,12,8,
141347.0,CARLINVILLE AREA HOSPITAL,20733 N BROAD STREET,CARLINVILLE,IL,62626,MACOUPIN,(217) 854-3141,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,3,1,2,0,,8,Not Available,5,12,4,
143301.0,LARABIDA CHILDRENS HOSPITAL I,E 65TH ST AT LAKE MICHIGAN,CHICAGO,IL,60649,COOK,(773) 363-6700,Childrens,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
144034.0,BHC STREAMWOOD HOSPITAL INC,1400 E IRVING PARK ROAD,STREAMWOOD,IL,60107,COOK,(630) 837-9000,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
150002.0,METHODIST HOSPITALS INC,600 GRANT ST,GARY,IN,46402,LAKE,(219) 886-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,1,,7,6,0,6,0,,8,7,2,5,0,,11,9,0,6,3,,8,8,,12,11,
150017.0,LUTHERAN HOSPITAL OF INDIANA,7950 W JEFFERSON BLVD,FORT WAYNE,IN,46804,ALLEN,(260) 435-7001,Acute Care Hospitals,Proprietary,Yes,Y,2,23,7,7,0,6,1,,8,6,4,2,0,23,11,8,0,8,0,,8,8,,12,11,
150037.0,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,(317) 462-5544,Acute Care Hospitals,Government - Local,Yes,Y,4,,7,4,0,4,0,,8,3,1,2,0,,11,9,0,9,0,,8,8,,12,11,
150058.0,MEMORIAL HOSPITAL OF SOUTH BEND,615 N MICHIGAN ST,SOUTH BEND,IN,46601,ST. JOSEPH,(574) 647-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,6,1,,8,8,3,4,1,,11,11,0,11,0,,8,8,,12,11,
150084.0,ASCENSION ST VINCENT HOSPITAL,2001 W 86TH ST,INDIANAPOLIS,IN,46260,MARION,(317) 338-7000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,,7,7,0,6,1,,8,8,3,5,0,,11,11,0,10,1,,8,8,,12,9,
150104.0,WITHAM HEALTH SERVICES,2605 N LEBANON ST,LEBANON,IN,46052,BOONE,(765) 485-8000,Acute Care Hospitals,Government - Local,Yes,Y,3,,7,5,0,5,0,,8,2,0,2,0,,11,9,0,9,0,,8,8,,12,10,
150149.0,THE WOMEN'S HOSPITAL,4199 GATEWAY BLVD,NEWBURGH,IN,47630,WARRICK,(812) 842-4200,Acute Care Hospitals,Proprietary,Yes,Y,5,,7,Not Available,Not Available,Not Available,Not Available,5,8,4,2,2,0,,11,2,0,2,0,,8,8,,12,6,
150167.0,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH,11130 PARKVIEW CIRCLE DR,FORT WAYNE,IN,46845,ALLEN,(260) 672-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,2,1,1,0,,8,8,,12,3,
150195.0,UCHICAGO MEDICINE NORTHWEST INDIANA,10855 VIRGINIA STREET,CROWN POINT,IN,46307,LAKE,(312) 755-4706,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,Not Available,Not Available,Not Available,5,Not Available,Not Available,5,Not Available,Not Available,5
151310.0,"PARKVIEW WABASH HOSPITAL, INC",10 JOHN KISSINGER DRIVE,WABASH,IN,46992,WABASH,(260) 569-2160,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4,,7,3,0,3,0,,8,1,0,1,0,,11,6,0,6,0,,8,8,,12,9,
151320.0,"INDIANA UNIVERSITY HEALTH JAY, INC.",500 W VOTAW ST,PORTLAND,IN,47371,JAY,(260) 726-7131,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,1,3,0,,8,Not Available,5,12,8,
