facility_id,facility_name,address,city,state,zip_code,county,telephone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_birthing_friendly_designation,hospital_overall_rating,hospital_overall_rating_footnote,mort_group_measure_count,count_of_facility_mort_measures,count_of_mort_measures_better,count_of_mort_measures_no_different,count_of_mort_measures_worse,mort_group_footnote,safety_group_measure_count,count_of_facility_safety_measures,count_of_safety_measures_better,count_of_safety_measures_no_different,count_of_safety_measures_worse,safety_group_footnote,readm_group_measure_count,count_of_facility_readm_measures,count_of_readm_measures_better,count_of_readm_measures_no_different,count_of_readm_measures_worse,readm_group_footnote,pt_exp_group_measure_count,count_of_facility_pt_exp_measures,pt_exp_group_footnote,te_group_measure_count,count_of_facility_te_measures,te_group_footnote
60022.0,UCH-MEMORIAL HEALTH SYSTEM,1400 E BOULDER ST,COLORADO SPRINGS,CO,80909,EL PASO,(719) 365-5000,Acute Care Hospitals,Government - Local,Yes,Y,4,,7,7,0,7,0,,8,8,3,4,1,,11,11,1,10,0,,8,8,,12,12,
60049.0,UCHEALTH YAMPA VALLEY MEDICAL CENTER,1024 CENTRAL PARK DR,STEAMBOAT SPRINGS,CO,80487,ROUTT,(970) 879-1322,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,1,0,1,0,,8,2,0,2,0,,11,7,0,7,0,,8,8,,12,10,
60104.0,CENTURA HEALTH-ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PKWY,WESTMINSTER,CO,80023,BROOMFIELD,(720) 627-0000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,5,0,,8,6,1,5,0,,11,7,2,5,0,,8,8,,12,11,
60125.0,ADVENTHEALTH CASTLE ROCK,2350 MEADOWS BLVD,CASTLE ROCK,CO,80109,DOUGLAS,(720) 455-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4,,7,5,0,5,0,,8,5,1,4,0,,11,6,0,6,0,,8,8,,12,10,
61302.0,FAMILY HEALTH WEST HOSPITAL,300 W OTTLEY AVE,FRUITA,CO,81521,MESA,(970) 858-9871,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,1,0,1,0,,8,Not Available,5,12,5,
61312.0,ESTES PARK MEDICAL CENTER,555 PROSPECT AVE,ESTES PARK,CO,80517,LARIMER,(970) 577-4470,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,4,
61322.0,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,1000 RUSH DR,SALIDA,CO,81201,CHAFFEE,(719) 530-2200,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,7,0,7,0,,8,8,,12,4,
63301.0,CHILDREN'S HOSPITAL COLORADO,13123 E 16TH AVE,AURORA,CO,80045,ADAMS,(720) 777-1234,Childrens,Voluntary non-profit - Private,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
64029.0,JOHNSTOWN HEIGHTS BEHAVIORAL HEALTH,4770 LARIMER PKWY,JOHNSTOWN,CO,80534,WELD,(970) 323-7709,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
70011.0,CHARLOTTE HUNGERFORD HOSPITAL,540 LITCHFIELD ST,TORRINGTON,CT,6790,LITCHFIELD,(860) 496-6666,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,4,0,4,0,,8,6,1,5,0,,11,8,0,7,1,,8,8,,12,11,
70027.0,MANCHESTER MEMORIAL HOSPITAL,71 HAYNES ST,MANCHESTER,CT,6040,HARTFORD,(860) 647-4780,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,4,0,4,0,,8,7,1,6,0,,11,7,0,7,0,,8,8,,12,9,
74003.0,CONNECTICUT VALLEY HOSP,1000 SILVER ST,MIDDLETOWN,CT,6457,MIDDLESEX,(203) 344-2666,Psychiatric,Government - State,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
80004.0,"BAYHEALTH MEDICAL CENTER, KENT CAMPUS",640 S STATE STREET,DOVER,DE,19901,KENT,(302) 744-7001,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,7,0,,8,7,3,3,1,,11,11,0,8,3,,8,8,,12,11,
90001.0,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,THE DISTRICT,(202) 716-4605,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,7,0,7,0,,8,7,1,5,1,,11,9,0,9,0,,8,8,,12,10,
100002.0,BETHESDA HOSPITAL EAST,2815 S SEACREST BLVD,BOYNTON BEACH,FL,33435,PALM BEACH,(561) 737-7733,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,7,0,,8,8,1,7,0,,11,9,0,9,0,,8,8,,12,11,
100023.0,HCA FLORIDA CITRUS HOSPITAL,502 W HIGHLAND BLVD,INVERNESS,FL,34452,CITRUS,(352) 726-1551,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,,7,7,0,7,0,,8,7,1,6,0,,11,9,0,8,1,,8,8,,12,9,
100039.0,BROWARD HEALTH MEDICAL CENTER,1600 S ANDREWS AVE,FORT LAUDERDALE,FL,33316,BROWARD,(954) 355-4400,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3,,7,7,1,6,0,,8,7,4,3,0,,11,10,0,9,1,,8,8,,12,10,
100052.0,WINTER HAVEN HOSPITAL,200 AVE F NE,WINTER HAVEN,FL,33881,POLK,(863) 293-1121,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,5,2,,8,6,4,2,0,,11,10,1,7,2,,8,8,,12,10,
100071.0,TAMPA GENERAL HOSPITAL BROOKSVILLE,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,HERNANDO,(352) 796-5111,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,1,,7,6,0,4,2,,8,5,1,4,0,,11,7,0,4,3,,8,8,,12,9,
100090.0,FLAGLER HOSPITAL,400 HEALTH PARK BLVD,SAINT AUGUSTINE,FL,32086,ST. JOHNS,(904) 819-5155,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,7,0,,8,7,1,6,0,,11,9,0,8,1,,8,8,,12,12,
100118.0,FLORIDA HOSPITAL FLAGLER,60 MEMORIAL MEDICAL PKWY,PALM COAST,FL,32164,FLAGLER,(386) 586-2000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3,,7,6,1,5,0,,8,7,1,6,0,,11,8,1,6,1,,8,8,,12,10,
100132.0,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,FL,33563,HILLSBOROUGH,(813) 757-1200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,5,0,,8,6,1,5,0,,11,9,0,9,0,,8,8,,12,10,
100157.0,LAKELAND REGIONAL MEDICAL CENTER,1324 LAKELAND HILLS BLVD,LAKELAND,FL,33805,POLK,(863) 687-1100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,1,,7,7,1,4,2,,8,8,2,6,0,,11,11,0,8,3,,8,8,,12,10,
100180.0,HCA FLORIDA ST PETERSBURG HOSPITAL,6500 38TH AVE N,SAINT PETERSBURG,FL,33710,PINELLAS,(727) 384-1414,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,3,0,3,0,,8,5,1,4,0,,11,5,0,4,1,,8,8,,12,9,
100211.0,ADVENTHEALTH DADE CITY,13100 FT KING RD,DADE CITY,FL,33525,PASCO,(352) 568-1100,Acute Care Hospitals,Proprietary,No,,4,,7,5,0,5,0,,8,3,1,2,0,,11,6,0,6,0,,8,8,,12,8,
100231.0,HCA FLORIDA WEST HOSPITAL,8383 N DAVIS HWY,PENSACOLA,FL,32514,ESCAMBIA,(850) 494-4000,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,7,0,6,1,,8,8,3,5,0,,11,9,0,8,1,,8,8,,12,10,
100252.0,HCA FLORIDA RAULERSON HOSPITAL,1796 HWY 441 NORTH,OKEECHOBEE,FL,34972,OKEECHOBEE,(863) 763-2151,Acute Care Hospitals,Proprietary,No,,3,,7,5,0,5,0,,8,3,1,2,0,,11,6,0,6,0,,8,8,,12,9,
100267.0,HCA FLORIDA ENGLEWOOD HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,SARASOTA,(941) 475-6571,Acute Care Hospitals,Proprietary,Yes,,3,,7,5,0,5,0,,8,3,1,2,0,,11,8,0,8,0,,8,8,,12,7,
100287.0,GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,FL,33401,PALM BEACH,(561) 655-5511,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,6,0,5,1,,8,8,1,7,0,,11,8,0,7,1,,8,8,,12,11,
100307.0,ASCENSION ST VINCENT'S SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,32216,DUVAL,(904) 296-3700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,6,0,6,0,,8,7,1,6,0,,11,10,0,10,0,,8,8,,12,9,
100350.0,UCF LAKE NONA HOSPITAL,6700 LAKE NONA BLVD,ORLANDO,FL,32827,ORANGE,(850) 523-2115,Acute Care Hospitals,Proprietary,Yes,Y,Not Available,16,7,2,0,2,0,,8,2,1,1,0,,11,3,0,3,0,,8,8,,12,9,
101304.0,CALHOUN-LIBERTY HOSPITAL,20370 NE BURNS AVE,BLOUNTSTOWN,FL,32424,CALHOUN,(850) 674-5411,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,2,0,2,0,,8,Not Available,5,12,6,
103300.0,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,501 SIXTH AVENUE SOUTH,SAINT PETERSBURG,FL,33701,PINELLAS,(713) 898-7451,Childrens,Voluntary non-profit - Private,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104026.0,FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,5757 N DIXIE HWY,OAKLAND PARK,FL,33334,BROWARD,(954) 734-2000,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104072.0,CENTRAL FLORIDA BEHAVIORAL HOSPITAL,6601 CENTRAL FLORIDA PARKWAY,ORLANDO,FL,32821,ORANGE,(407) 370-0111,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
104084.0,NEUROBEHAVIORAL HOSPITAL OF THE PALM BEACHES-NORTH,993 45TH ST,MAGNONIA PARK,FL,33407,PALM BEACH,(954) 874-7866,Psychiatric,Voluntary non-profit - Private,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
110015.0,TANNER MEDICAL CENTER VILLA RICA,601 DALLAS HIGHWAY,VILLA RICA,GA,30180,CARROLL,(770) 456-3101,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,2,,7,5,0,5,0,,8,3,1,2,0,,11,9,0,6,3,,8,8,,12,10,
110031.0,WELLSTAR SPALDING MEDICAL CENTER,601 SOUTH 8TH STREET,GRIFFIN,GA,30223,SPALDING,(770) 228-2721,Acute Care Hospitals,Proprietary,Yes,Y,2,,7,5,0,4,1,,8,7,1,6,0,,11,7,0,6,1,,8,8,,12,10,
110045.0,"NGMC BARROW, LLC",316 NORTH BROAD STREET,WINDER,GA,30680,BARROW,(770) 848-8611,Acute Care Hospitals,Proprietary,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,4,1,3,0,,8,8,,12,9,
110075.0,EAST GEORGIA REGIONAL MEDICAL CENTER,1499 FAIR ROAD,STATESBORO,GA,30458,BULLOCH,(912) 486-1500,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,6,0,6,0,,8,7,1,6,0,,11,8,0,8,0,,8,8,,12,10,
110092.0,DODGE COUNTY HOSPITAL,901 GRIFFIN AVE,EASTMAN,GA,31023,DODGE,(478) 448-4067,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,1,0,1,0,,8,2,0,2,0,,11,4,0,4,0,,8,8,,12,7,
110121.0,GRADY GENERAL HOSPITAL,"1155 5TH STREET, SE",CAIRO,GA,39828,GRADY,(229) 377-0251,Acute Care Hospitals,Voluntary non-profit - Private,No,Y,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,3,0,3,0,,8,Not Available,5,12,9,
110150.0,NAVICENT HEALTH BALDWIN,821 NORTH COBB STREET,MILLEDGEVILLE,GA,31061,BALDWIN,(478) 454-3550,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,4,0,4,0,,8,2,0,2,0,,11,6,0,6,0,,8,8,,12,10,
110192.0,PIEDMONT EASTSIDE MEDICAL CENTER,1700 MEDICAL WAY,SNELLVILLE,GA,30078,GWINNETT,(770) 979-0200,Acute Care Hospitals,Proprietary,Yes,Y,1,,7,6,0,6,0,,8,6,1,5,0,,11,7,0,6,1,,8,8,,12,10,
110230.0,EMORY JOHNS CREEK HOSPITAL,6325 HOSPITAL PARKWAY,JOHNS CREEK,GA,30097,GWINNETT,(678) 474-7000,Acute Care Hospitals,Proprietary,Yes,Y,3,,7,6,1,5,0,,8,7,1,6,0,,11,8,0,7,1,,8,8,,12,11,
111303.0,JASPER MEMORIAL HOSPITAL,898 COLLEGE STREET,MONTICELLO,GA,31064,JASPER,(706) 468-6411,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,4,
111316.0,WARM SPRINGS MEDICAL CENTER,5995 SPRING STREET,WARM SPRINGS,GA,31830,MERIWETHER,(706) 655-9351,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,4,
111329.0,ST MARY'S GOOD SAMARITAN HOSPITAL,5401 LAKE OCONEE PARKWAY,GREENSBORO,GA,30642,GREENE,(706) 453-7331,Critical Access Hospitals,Proprietary,Yes,,3,,7,4,0,4,0,,8,2,0,2,0,,11,6,0,6,0,,8,8,,12,8,
113301.0,CHILDREN'S HEALTHCARE OF ATLANTA AT SCOTTISH RITE,1001 JOHNSON FERRY ROAD,ATLANTA,GA,30342,FULTON,(404) 785-5252,Childrens,Voluntary non-profit - Other,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
114032.0,SO CRESCENT BEH HLTH SYS - ANCHOR HOSPITAL CAMPUS,5454 YORKTOWNE DRIVE,COLLEGE PARK,GA,30349,FULTON,(770) 991-6044,Psychiatric,Government - Hospital District or Authority,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
120014.0,WILCOX MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,LIHUE,HI,96766,KAUAI,(808) 245-1100,Acute Care Hospitals,Government - Federal,Yes,Y,2,,7,3,0,2,1,,8,4,1,3,0,,11,7,0,6,1,,8,8,,12,11,
121305.0,LANAI COMMUNITY HOSPITAL,628 7TH STREET,LANAI CITY,HI,96763,MAUI,(808) 565-8450,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
130007.0,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ADA,(208) 367-2121,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,,7,7,0,5,2,,8,8,3,5,0,,11,11,1,10,0,,8,8,,12,10,
130071.0,ST LUKE'S NAMPA MEDICAL CENTER,9850 WEST ST LUKES DRIVE,NAMPA,ID,83687,CANYON,(208) 505-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,4,1,,8,5,1,4,0,,11,8,0,8,0,,8,8,,12,11,
131309.0,CARIBOU MEDICAL CENTER,300 SOUTH 3RD WEST,SODA SPRINGS,ID,83276,CARIBOU,(208) 547-3341,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,1,0,1,0,,8,Not Available,5,12,4,
131319.0,MINIDOKA MEMORIAL HOSPITAL,1224 8TH STREET,RUPERT,ID,83350,MINIDOKA,(208) 436-0481,Critical Access Hospitals,Government - Local,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,4,
134002.0,INTERMOUNTAIN HOSPITAL,303 NORTH ALLUMBAUGH STREET,BOISE,ID,83704,ADA,(208) 377-8400,Psychiatric,Proprietary,No,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
140012.0,OSF SAINT KATHARINE MEDICAL CENTER,403 E 1ST ST,DIXON,IL,61021,LEE,(815) 288-5531,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,4,0,4,0,,8,2,0,2,0,,11,7,0,7,0,,8,8,,12,11,
140048.0,ADVOCATE TRINITY HOSPITAL,2320 E 93RD ST,CHICAGO,IL,60617,COOK,(773) 967-5002,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,,7,6,1,5,0,,8,6,1,4,1,,11,9,0,6,3,,8,8,,12,12,
140067.0,SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,PEORIA,IL,61637,PEORIA,(309) 655-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,7,0,6,1,,8,8,2,4,2,,11,11,0,9,2,,8,8,,12,12,
140093.0,OSF SACRED HEART MEDICAL CENTER,812 N LOGAN AVE,DANVILLE,IL,61832,VERMILION,(217) 443-5000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,,7,5,0,5,0,,8,3,0,3,0,,11,8,0,8,0,,8,8,,12,8,
140117.0,AMITA HEALTH RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVENUE,CHICAGO,IL,60631,COOK,(773) 774-8000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4,,7,7,1,6,0,,8,7,2,5,0,,11,9,0,9,0,,8,8,,12,10,
140137.0,HSHS HOLY FAMILY HOSPITAL INC,200 HEALTH CARE DR,GREENVILLE,IL,62246,BOND,(618) 664-1230,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,Not Available,16,7,2,0,2,0,,8,1,0,1,0,,11,4,0,3,1,,8,Not Available,5,12,7,
140166.0,ST MARYS HOSPITAL,1800 E LAKE SHORE DR,DECATUR,IL,62521,MACON,(217) 464-2966,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,1,,7,6,0,6,0,,8,3,0,2,1,,11,8,0,7,1,,8,8,,12,12,
140186.0,RIVERSIDE MEDICAL CENTER,350 N WALL ST,KANKAKEE,IL,60901,KANKAKEE,(815) 933-1671,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,7,0,7,0,,8,6,1,5,0,,11,10,1,9,0,,8,8,,12,12,
140210.0,HARRISBURG MEDICAL CENTER,100 DOCTOR WARREN TUTTLE DR,HARRISBURG,IL,62946,SALINE,(618) 253-7671,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,3,,7,3,0,3,0,,8,1,0,1,0,,11,6,0,6,0,,8,Not Available,5,12,9,
140242.0,NORTHWESTERN MEDICINE CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,WINFIELD,IL,60190,DU PAGE,(630) 682-1600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5,,7,7,1,6,0,,8,8,3,5,0,,11,11,0,10,1,,8,8,,12,11,
140289.0,ANDERSON HOSPITAL,6800 STATE ROUTE 162,MARYVILLE,IL,62062,MADISON,(618) 288-5711,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,4,1,,8,7,2,5,0,,11,9,0,9,0,,8,8,,12,11,
141302.0,MIDWEST MEDICAL CENTER,1 MEDICAL CENTER DRIVE,GALENA,IL,61036,JO DAVIESS,(815) 777-1340,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,0,1,0,,11,2,0,2,0,,8,8,,12,2,
141312.0,ROCHELLE COMMUNITY HOSPITAL,900 N 2ND ST,ROCHELLE,IL,61068,OGLE,(815) 562-2181,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,3,
141323.0,MASSAC MEMORIAL HOSPITAL,"28 CHICK STREET, PO BOX 850",METROPOLIS,IL,62960,MASSAC,(618) 524-2176,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,2,0,2,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,Not Available,5,12,5,
141333.0,SARAH D CULBERTSON MEMORIAL HOSPITAL,238 SOUTH CONGRESS STREET,RUSHVILLE,IL,62681,SCHUYLER,(217) 322-4321,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
141343.0,CRAWFORD MEMORIAL HOSPITAL,1000 NORTH ALLEN STREET,ROBINSON,IL,62454,CRAWFORD,(618) 544-3131,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,5,,7,3,0,3,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,4,0,4,0,,8,8,,12,8,
141353.0,IROQUOIS MEMORIAL HOSPITAL,200 FAIRMAN STREET,WATSEKA,IL,60970,IROQUOIS,(815) 432-5201,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,Not Available,Not Available,Not Available,5,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
144026.0,HARTGROVE HOSPITAL,5730 W ROOSEVELT ROAD,CHICAGO,IL,60644,COOK,(773) 413-1700,Psychiatric,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
144041.0,SILVER OAKS BEHAVIORAL HOSPITAL,1004 PAWLAK PARKWAY,NEW LENOX,IL,60451,WILL,(212) 243-5565,Psychiatric,Proprietary,Yes,,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,Not Available,Not Available,Not Available,19,Not Available,Not Available,19,Not Available,Not Available,19
150010.0,ASCENSION ST VINCENT KOKOMO,1907 W SYCAMORE ST,KOKOMO,IN,46904,HOWARD,(765) 452-5611,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,,7,5,0,4,1,,8,5,1,4,0,,11,9,0,9,0,,8,8,,12,10,
150026.0,GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,(574) 364-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,5,0,4,1,,8,5,1,3,1,,11,9,0,9,0,,8,8,,12,11,
150048.0,REID HEALTH,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,(765) 983-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,7,0,,8,7,1,6,0,,11,11,0,10,1,,8,8,,12,12,
150074.0,COMMUNITY HOSPITAL EAST,1500 N RITTER AVE,INDIANAPOLIS,IN,46219,MARION,(317) 355-5411,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,,7,7,0,5,2,,8,7,2,5,0,,11,11,0,10,1,,8,8,,12,12,
150097.0,MAJOR HOSPITAL,2451 INTELLIPLEX DR,SHELBYVILLE,IN,46176,SHELBY,(317) 392-3211,Acute Care Hospitals,Government - Local,Yes,Y,3,,7,4,0,4,0,,8,2,0,2,0,,11,8,0,8,0,,8,8,,12,11,
150126.0,FRANCISCAN HEALTH CROWN POINT,1201 S MAIN ST,CROWN POINT,IN,46307,LAKE,(219) 757-6100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,,7,7,0,7,0,,8,7,1,6,0,,11,9,1,7,1,,8,8,,12,11,
150161.0,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,11700 N MERIDIAN ST,CARMEL,IN,46032,HAMILTON,(317) 688-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,5,0,,8,8,3,5,0,,11,9,1,8,0,,8,8,,12,10,
150179.0,FAIRBANKS,8102 CLEARVISTA PARKWAY,INDIANAPOLIS,IN,46256,MARION,(317) 849-8222,Acute Care Hospitals,Voluntary non-profit - Private,No,,Not Available,16,7,Not Available,Not Available,Not Available,Not Available,5,8,1,1,0,0,,11,Not Available,Not Available,Not Available,Not Available,5,8,Not Available,5,12,2,
151306.0,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,642 W HOSPITAL RD,PAOLI,IN,47454,ORANGE,(812) 723-2811,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,Not Available,16,7,1,0,1,0,,8,Not Available,Not Available,Not Available,Not Available,5,11,3,0,3,0,,8,Not Available,5,12,7,
